track_id,track_name,artist_name,album_name,release_year,track_genre,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TlAbGrQSlGMEe1WO4fqKqA,Golden Road,Nova River,Burning Sky,1999,folk,72,208498,FALSE,0.384,0.257,0,-19.508,1,0.143,0.895,0.025,0.161,0.731,128.72,4
52yprEYwpHiS8kTJmNLqsK,Midnight Rhythm,Jade Gray,Summer Rhythm,2002,metal,63,266770,FALSE,0.493,0.869,6,-3.758,0,0.103,0.167,0.09,0.028,0.831,164.03,4
RrNVxI7avKUjh3JqynLVbg,Neon Rain,Leo Beat,Velvet Love,2001,country,61,221745,FALSE,0.51,0.367,7,-21.968,1,0.074,0.472,0.249,0.096,0.519,111.48,4
CyNc5lgnmShwztqEThNUjg,Electric Road,Milo Ray,Midnight Love,1996,blues,42,201731,FALSE,0.368,0.534,1,-16.664,1,0.05,0.575,0.18,0.146,0.235,84.73,4
qgfTQiJqSPWMnW3vAaCvMk,Burning Road,Maya Moon,Broken Sunrise,2000,reggae,37,145213,FALSE,0.593,0.479,8,-15.542,0,0.028,0.157,0.025,0.085,0.854,123.62,4
MlURNICb3RnhYOvCpgfgHH,Hidden Waves,Remy Beat,Northern Memory,2026,folk,74,171182,FALSE,0.587,0.292,1,-24.147,0,0.119,0.801,0.118,0.068,0.323,96.77,4
v6XD0051xZXLxtLj84jBZs,Silver Road,Leo Star,Golden Signal,2021,classical,42,276247,FALSE,0.336,0.237,11,-22.503,0,0.156,0.813,0.112,0.046,0.237,80.52,4
9zFoQsjWvqvIITlbGhvCII,Hidden Sunrise,Luna Hart,Wild Signal,2014,electronic,44,215398,FALSE,0.591,0.829,1,-8.697,1,0.079,0,0.05,0.01,0.397,132.83,4
0C89PHKEU1TsNx1HIQgdXa,Endless Dance,Nico River,Blue Echo,2009,classical,23,239455,TRUE,0.045,0.048,6,-30.953,1,0.022,1,0.324,0.342,0.509,81.03,5
Fyt9mRE81ZFKeC89MHI8Yr,Northern Moon Forever,Jade Lane,Last Rhythm,2009,edm,59,178220,FALSE,0.584,0.934,2,-8.145,1,0.131,0.07,0.068,0.139,0.685,153.01,3
tUs7jicIlbel6OgWb9UhQk,Wild Story,Nico Lane,Hidden Dreams,2021,k-pop,70,285005,FALSE,0.759,0.855,5,-10.338,0,0.004,0.234,0.041,0.194,0.474,125.99,4
LNcaqaTt7ppMva8mSGVaHM,Crystal Journey,Sage Sky,Summer Moon,2000,reggae,92,153610,FALSE,0.732,0.318,10,-23.809,1,0.02,0.827,0.17,0.082,0.576,80.92,4
W9anGGWKu7oPb2hao3Y4Fi,Silver Sky,Elio Miles,Lost Rain,2006,country,45,129247,FALSE,0.666,0.607,8,-16.127,1,0.03,0.471,0.355,0.151,0.667,106.31,4
GjzhLqdY1XuOa90ICKHW4h,Northern Dance II,Leo Fox,Silent Signal,2023,electronic,47,256795,FALSE,0.542,0.936,1,-12.126,1,0.008,0.361,0.071,0.034,0.399,134.78,5
Sp0LarUgfbLJdWVzAKo9eu,Wild Hearts,Atlas Sky,Burning Signal,1995,folk,70,172345,FALSE,0.445,0.241,4,-23.297,0,0.078,0.481,0.236,0.26,0.716,94.65,4
Z0OzAoeR13JiTA7r5fLsDr,Summer Rhythm,Avery Hart,Electric Journey,2015,ambient,39,278764,TRUE,0.302,0.211,4,-23.028,0,0.028,0.714,0.206,0.009,0.448,76.74,4
anP4XHEnpypQ7Di2cJz0xN,Endless Shadows,Skye River,Last Hearts,2001,indie,48,310804,FALSE,0.883,0.414,11,-20.435,1,0.477,0.62,0.364,0.043,0.559,126.7,4
o8eABRQaUxSu5smIieoQwV,Northern Signal,Nova Stone,Lost Sunrise,2015,country,77,123791,FALSE,0.636,0.591,1,-18.998,1,0.009,0.147,0.125,0.052,0.634,102.38,4
HfXtnIukGkCN9GkYhsY2sq,Silent Love,Echo Moon,Dreaming Dance,1997,k-pop,65,289635,FALSE,0.84,0.937,5,-3.123,1,0.267,0,0.009,0.1,0.413,141.49,4
7qLIggK0Bcrdkd1y1l8gwc,Last Hearts,Nova Vale,Northern Rhythm,2016,jazz,76,171723,FALSE,0.548,0.439,4,-19.09,1,0.117,0.306,0.556,0.094,0.656,93.14,4
1eTpdARrveYczi89uhcNwN,Hidden Sunrise Tonight,Leo Moon,Velvet Sky,2005,electronic,85,203724,FALSE,0.733,0.99,6,-3.576,1,0.066,0.159,0.05,0.148,0.502,162.53,4
wyLi5Rk5C5fKfNMp8yWX7o,Wild Sunrise,Riven Blue,Burning Moon,2020,blues,35,274026,FALSE,0.215,0.451,4,-19.598,0,0.167,0.765,0.096,0.156,0.812,103.58,4
iLpCVQA0hgZbhgeJN4USL1,Silver Dance,Milo Gray,Endless Lights,2020,k-pop,65,160519,FALSE,0.759,0.863,4,-12.354,0,0.168,0.28,0.268,0.017,0.775,163.82,4
2fNc3uYdHCnXueV8I3QGu5,Wild Dreams,Vera Blue,Summer Fire,2025,soul,70,246083,FALSE,0.738,0.391,8,-22.393,0,0.042,0.688,0.344,0.229,0.839,128.18,3
kLl5CKOzfPVWglSUrcbU5m,Electric Sky Forever,Ivy Star,Burning Lights,2006,soul,58,137505,FALSE,0.503,0.586,7,-18.111,1,0.178,0.707,0.357,0.404,0.591,105.38,5
gyZV4w48QwGJrlBytrdltj,Crystal Dance,Zara River,Dreaming Dance,2010,classical,55,209172,TRUE,0.054,0.136,1,-23.112,1,0.388,0.909,0.628,0.118,0.486,65.87,4
0xIN7xhYdAnmQOOMgEaaIl,Blue Shadows,Skye Gray,Silver Rain,2003,indie,78,230712,FALSE,0.446,0.68,7,-10.839,1,0.067,0.553,0.031,0.434,0.518,84.52,4
nFUF0BCJxd8LOEQcQaCC6r,Last Echo,Echo Ray,Lost Stars,2019,reggae,100,242192,FALSE,0.759,0.537,6,-15.242,0,0.129,0.558,0.248,0.032,0.668,81.92,4
b8waKHEHvJcnOtMaxUGCPA,Crystal Dance,Echo Echo,Golden Stars,1996,r-n-b,61,321920,TRUE,0.778,0.752,6,-4.534,0,0.176,0.36,0.331,0.412,0.729,89.89,4
GQsWHwE9WjXSfegz0ZJ7jn,Velvet Shadows,Vera Sky,Endless Lights,2024,reggae,47,424924,FALSE,0.783,0.319,9,-17.64,1,0.076,0.585,0.141,0.014,0.522,84.37,4
ks4YnRj0CvfGYIurjcMctB,Wild Shadows Forever,Milo North,Summer Sunrise,2011,edm,74,300732,FALSE,0.76,0.922,9,-11.73,0,0.034,0,0.163,0.026,0.485,130.22,4
QjihLnaFUTGZrVi55PUNMl,Blue Waves,Avery Moon,Last Sky,2016,blues,75,204090,FALSE,0.647,0.442,5,-25.059,1,0.082,0.539,0.117,0.184,0.601,101.19,4
ywMcKLZbkGejSonm7hhlhq,Velvet Story,Avery Sky,Silver Echo,2009,pop,92,195854,FALSE,0.816,0.615,10,-11.681,0,0.278,0.455,0.074,0.114,0.653,132.21,4
O3NCFFR7iSjDBCgyRye3Ht,Dreaming Rain,Maya Fox,Golden Stars,2002,house,89,202235,FALSE,0.785,0.738,4,-9.855,0,0.066,0.275,0.238,0.047,0.467,167.07,4
iUJlA4pcvxvKEvIeA9laZv,Silver Memory,Remy Wave,Midnight Dance,2001,pop,89,132907,FALSE,0.751,0.828,10,-16.061,0,0.123,0.34,0.024,0.16,0.722,139.79,4
SOFFPunGko3fAvriECQdW5,Electric Fire,Riven River,Velvet Fire,2004,jazz,71,145864,FALSE,0.561,0.544,1,-13.983,0,0.018,0.743,0.219,0.034,0.402,70.73,4
jRFxuAmcvPx9sE3mJn5wZU,Electric Signal,Vera Beat,Falling Shadows,2020,jazz,18,187557,TRUE,0.43,0.241,10,-24.85,1,0.247,1,0.563,0.117,0.01,116.24,4
TbIHdtoOh2PNOFiiINCwTU,Burning Hearts,Elio Star,Dreaming Dance,2006,country,49,228072,FALSE,0.647,0.528,10,-17.217,1,0.091,0.433,0.119,0.295,0.707,85.07,5
i6pHXUSnqPY2Q09ga1s27M,Blue Shadows,Kai Gray,Neon Lights,2005,country,39,230063,FALSE,0.466,0.719,10,-16.561,1,0.065,0.348,0.029,0.104,0.473,121.12,4
svEQPtErNUR9JwRUcgGGl1,Wild Moon Tonight,Echo Bloom,Dreaming Fire,2003,folk,32,215677,FALSE,0.598,0.383,5,-19.495,0,0.221,0.385,0.044,0.167,0.556,104.46,4
X5T8J2EGMOgB4g99Ir00nk,Crystal Fire,Maya Hart,Dreaming Lights,2009,rock,58,265026,TRUE,0.35,0.513,3,-18.636,1,0.067,0.508,0.05,0.331,0.849,123.02,4
tL3dECzQfnzFpsmyyKpQ07,Golden Dreams,Ivy Rhythm,Neon Journey,2022,electronic,88,312712,FALSE,0.915,0.929,7,-8.378,0,0.042,0.141,0.009,0.132,0.403,118.96,4
WxxSHhXEKTESv7kdLxh5qN,Blue Stars,Skye Rhythm,Dreaming Memory,2018,pop,64,205230,FALSE,0.636,0.796,4,-14.389,0,0.085,0.326,0.207,0.227,0.53,136.64,3
cG2Zqj2OTBWIe8qjglHtgS,Velvet Signal Again,Avery Ray,Neon Story,2012,punk,77,314340,FALSE,0.645,0.935,7,-10.996,1,0.028,0.228,0.187,0.048,0.376,154.83,5
6frgcfDbh0ODZwFEFC6fpx,Golden Journey,Luna North,Neon Sky,2021,folk,54,185059,FALSE,0.548,0.397,7,-22.741,0,0.169,0.806,0.091,0.282,0.695,106.76,4
uLeXkA21H03DQHYWbOEzXC,Hidden Moon Again,Nova Gray,Summer Rhythm,2022,house,100,217810,FALSE,0.836,0.752,2,-9.807,0,0.006,0.439,0.152,0.115,0.356,99.34,4
k9KZ0K06HsxHgSmYlFx0es,Hidden Moon Tonight,Luna Gray,Endless Dreams,2000,metal,69,230497,FALSE,0.498,0.751,2,-13.083,0,0.079,0.213,0.307,0.032,0.522,112.26,4
jVs0cMa6xHuhpCIuzRP73a,Lost Rhythm,Sage Gray,Silent Stars,2002,ambient,44,197464,FALSE,0.279,0.402,7,-22.351,1,0.138,0.67,0.395,0.094,0.684,73.61,4
k4DLyug14gzRmSrmjDELRf,Silver Memory,Luna Moon,Lost Road,2005,reggae,69,188850,FALSE,0.87,0.432,11,-19.466,1,0.016,0.507,0.26,0.194,0.63,82.99,4
FTwaCFj2JlZZKVdwDyMk0a,Broken Sky Tonight,Nova Bloom,Falling Road,1998,electronic,71,245903,FALSE,0.669,0.91,4,-8.387,1,0.208,0.104,0.01,0.377,0.459,98.42,4
3ipr1WUUh5h1lRwPKxvjcC,Blue Moon,Mira Miles,Falling Road,1998,latin,71,324967,FALSE,0.859,0.99,11,-6.727,1,0.058,0.224,0.09,0.082,0.367,133.09,4
jDDmU4sblfSFfOR9yQLPVv,Silent Moon II,Milo Bloom,Summer Hearts,2008,folk,97,188543,FALSE,0.478,0.252,3,-19.129,0,0.079,0.744,0.038,0.035,0.644,114.65,5
Jlj1rqfqyaTpaZfqVRqwPM,Last Story,Riven Beat,Blue Signal,1997,edm,78,200237,FALSE,0.81,0.846,3,-7.684,0,0.002,0.184,0.169,0.342,0.428,160.14,4
QJyuqmjVrwvSW592HM8vn4,Falling Sunrise,Vera Hart,Summer Rhythm,1997,folk,38,259619,FALSE,0.401,0.285,6,-20.121,0,0.074,0.876,0.222,0.116,0.766,94.1,4
LEggraKdQ4BW1EdWt6FLTj,Blue Shadows,Sage Wave,Summer Moon,1998,pop,27,287536,FALSE,0.62,0.54,9,-15.702,1,0.178,0.374,0.09,0.089,0.565,87.35,4
Ydal2f8e8EqpotwypG9s0R,Velvet Dance Forever,Kai Vale,Crystal Stars,1999,indie,67,329067,FALSE,0.503,0.388,5,-24.224,0,0.038,0.665,0.134,0.465,0.636,118.16,4
j6ZZIcmOpibJMHm8IGukgp,Electric Sunrise,Echo Hart,Neon Shadows,2004,punk,0,188633,FALSE,0.538,0.892,11,-10.878,0,0.099,0.333,0.104,0.166,0.369,155.49,4
vzjxdv3entMf9DGoScWvRo,Lost Rain,Ivy Ray,Lost Waves,2006,classical,54,255059,FALSE,0.192,0.227,7,-22.868,1,0.077,0.974,0.12,0.399,0.534,95.68,4
QFk9gXQ6Vdfp4BnwWrqBA5,Golden Dreams,Mira Gray,Blue Echo,1998,metal,51,131830,FALSE,0.353,0.814,8,-9.686,1,0.009,0.257,0.032,0.053,0.428,165.16,4
AYJe95jTWYF09WEyWkQlU3,Endless Rhythm Tonight,Nico Blue,Lost Signal,2007,soul,83,252554,FALSE,0.657,0.557,11,-14.488,0,0.029,0.882,0.268,0.197,0.509,111.75,4
zIsiE2FEgjwhCHOBeUDZEc,Burning Love,Orion North,Silver Fire,2014,house,79,229989,FALSE,0.82,0.72,3,-18.209,0,0.264,0.279,0.182,0.034,0.638,128.24,3
pgPfEmA3mtlazBQFsqM1PV,Midnight Memory,Skye Star,Velvet Memory,2014,rock,88,187788,FALSE,0.477,0.99,1,-13.936,0,0.078,0.23,0.284,0.013,0.717,132.11,4
2f0ZJ1c79gG4wTqzy0CweS,Midnight Journey,Kai Rhythm,Broken Lights,1995,pop,48,196913,FALSE,0.857,0.56,7,-14.879,1,0.033,0.7,0.03,0.229,0.72,89.35,4
2ix3D8rIAzR5hfxbaWp6zc,Dreaming Stars,Zara Echo,Falling Signal,2012,metal,79,123921,TRUE,0.449,0.99,5,-9.221,1,0.104,0.209,0.054,0.009,0.634,141.03,4
zvMHw9BnWR5q8cdeWmWznf,Neon Echo,Nova River,Burning Fire,2024,blues,47,267456,FALSE,0.537,0.57,11,-19.639,1,0.097,0.344,0.01,0.335,0.217,93.28,4
roG8TOI1D213veTvR2wjL0,Hidden Love Forever,Elio Gray,Wild Road,2006,latin,65,289120,FALSE,0.739,0.977,2,-13.029,0,0.091,0.15,0.18,0.182,0.662,107.25,4
t87yPeQHDrfWVJqEF8bKtN,Summer Memory,Ivy Moon,Silver Signal,2005,classical,52,60000,TRUE,0.285,0.394,1,-22.632,1,0.107,0.293,0.426,0.159,0.508,90,4
jC19qLwLXBr4WTqEqJYI3G,Broken Rhythm,Sage Star,Midnight Dreams,2000,indie,56,199964,FALSE,0.76,0.481,5,-14.613,0,0.285,0.417,0.104,0.19,0.316,105.48,3
HPSdHwOCiRVLipZ0Myiaf0,Burning Stars Tonight,Echo Fox,Neon Dreams,2003,punk,58,301514,FALSE,0.733,0.891,7,-11.366,0,0.014,0.237,0.01,0.008,0.303,154.53,4
XxWwA1xSwu0amwGpGHJAbe,Golden Dreams,Zara Moon,Endless Signal,2014,reggae,90,203115,FALSE,0.666,0.709,10,-2,0,0.1,0.346,0.046,0.115,0.321,97.31,3
myuSQoYszi0ozN7LCezgGh,Northern Stars Again,Mira Blue,Last Hearts,2013,edm,100,161058,FALSE,0.843,0.99,10,-6.506,1,0.114,0,0.104,0.186,0.652,144.19,5
5wzpRmWcsi8gc9sjd6yo1E,Broken Journey III,Vera Rhythm,Neon Echo,1998,r-n-b,43,195513,TRUE,0.569,0.693,7,-11.499,0,0.215,0.345,0.057,0.313,0.747,97.48,3
awdOztu3ZxRd0O9RXbRw5r,Electric Echo,Riven Soul,Blue Rhythm,2020,classical,64,170515,FALSE,0.538,0.02,5,-31.192,1,0.026,1,0.521,0.111,0.3,87.11,4
ZDDkiDoEgpFLB3jV7yCo2h,Burning Dreams,Leo Miles,Blue Memory,2014,rock,56,172633,FALSE,0.679,0.673,1,-14.807,1,0.121,0.528,0.097,0.168,0.443,132.41,4
7ymOPidmvMIrnDGcr79Hrx,Lost Sky,Milo Lane,Broken Story,2018,punk,70,241393,FALSE,0.47,0.893,4,-7.581,1,0.033,0.081,0.082,0.2,0.579,143.59,4
r3yjIClReLMzDNsbyVsJ5S,Burning Rhythm,Vera Hart,Neon Moon,2005,latin,32,264737,FALSE,0.878,0.674,10,-12.5,1,0.035,0.516,0.178,0.26,0.706,102.83,4
yYYpNTWJg91YPGUsrJ5wr5,Dreaming Love III,Kai Bloom,Midnight Echo,2006,metal,34,198862,FALSE,0.455,0.865,3,-12.732,0,0.321,0.171,0.119,0.111,0.255,150.62,5
r5V3JswsULV6j2ilu1wbSI,Neon Love,Zara Hart,Midnight Rhythm,2002,house,75,337723,FALSE,0.932,0.595,11,-16.411,1,0.257,0.845,0.277,0.34,0.463,94.08,4
logQAQJlyaH8ygkBg2RikU,Electric Moon,Mira Soul,Lost Love,2000,pop,61,254831,FALSE,0.677,0.428,8,-21.112,0,0.131,0.667,0.12,0.051,0.608,97.33,4
poJlSwf5urzhNlBs5ONZYp,Velvet Lights,Riven Gray,Electric Waves,2000,indie,17,248801,FALSE,0.447,0.497,2,-16.769,0,0.202,0.538,0.256,0.02,0.853,105.25,4
RT1QzB8BWBSSLwWiOd5K4Z,Velvet Love,Luna Gray,Crystal Shadows,1997,r-n-b,64,270273,FALSE,0.658,0.601,2,-19.975,0,0.059,0.223,0.017,0.127,0.579,106.67,4
c92OInfXIhzHBIX7dh1Ig3,Hidden Fire III,Atlas Miles,Wild Sky,2005,punk,83,233167,FALSE,0.423,0.783,10,-13.471,1,0.082,0.08,0.088,0.063,0.441,152.38,4
vH5tWnaAYfoGggcIbQu7f4,Crystal Fire,Sage Miles,Broken Story,2016,ambient,15,221159,FALSE,0.317,0.122,0,-22.541,1,0.188,0.791,0.431,0.127,0.643,92.29,3
m6UVISErRXD1KpbhNGVjXy,Burning Memory,Sage Rhythm,Burning Fire,2021,soul,47,224998,FALSE,0.676,0.506,2,-15.845,0,0.064,0.339,0.081,0.395,0.677,106.25,4
4T8Kyq2xDy4dZC67XCW9uP,Broken Memory II,Mira Beat,Golden Fire,2022,electronic,68,255527,FALSE,0.806,0.765,7,-13.46,0,0.096,0.236,0.204,0.158,0.693,136.09,5
0xpS7Y4dfUBvZn3SnaT2Ia,Blue Rain Forever,Nico Bloom,Midnight Waves,2017,indie,100,278315,FALSE,0.601,0.283,11,-17.688,0,0.262,0.898,0.08,0.006,0.147,117.4,5
vhas2CJfrPaWucNj6kwknc,Summer Signal,Avery North,Midnight Story,2017,r-n-b,61,182550,FALSE,0.666,0.535,7,-20.428,0,0.033,0.225,0.108,0.289,0.826,55,5
300hMbcOJmwStdh9WRxiR8,Wild Dance,Nico Bloom,Falling Hearts,2012,k-pop,53,182499,FALSE,0.759,0.577,2,-17.856,0,0.067,0.443,0.166,0.019,0.93,128.63,4
mKR9lulkCiHuCZKgM8tk6H,Neon Sunrise,Aria Blue,Falling Signal,2018,reggae,47,267991,TRUE,0.685,0.546,7,-14.887,0,0.051,0.711,0.183,0.15,0.566,74.88,3
r18wNAKMDjJ10Gxpu2HkdD,Lost Love,Echo Wave,Silent Fire,2014,electronic,47,206476,TRUE,0.99,0.702,1,-14.001,0,0.052,0.137,0.109,0.329,0.298,102.41,4
7yF9FSbOiYzRP2c27U3wuG,Wild Memory,Elio Miles,Burning Signal,2019,blues,46,202358,FALSE,0.476,0.425,6,-18.009,1,0.371,0.929,0.053,0.187,0.321,55.52,4
jwCQ9LtsJpDDwUeSVDcPSa,Wild Echo,Ivy Echo,Northern Memory,2000,rock,62,95591,FALSE,0.557,0.65,1,-11.408,1,0.055,0.275,0.085,0.128,0.628,129.53,4
zaLk1cGff3VRGTsEtyiwOI,Broken Memory,Skye River,Crystal Sky,2008,jazz,60,229332,TRUE,0.634,0.656,1,-12.811,0,0.094,0.423,0.354,0.283,0.437,114.18,4
qG2twogSnCWVjTdIFo0T5c,Northern Sunrise,Ivy Bloom,Velvet Waves,2013,edm,56,173674,FALSE,0.755,0.873,5,-12.397,1,0.081,0.427,0.002,0.175,0.486,135.8,5
AwH9SeR42d6ismZxVpsMZA,Velvet Hearts II,Orion Hart,Neon Rain,2021,metal,5,263022,TRUE,0.303,0.782,11,-10.315,1,0.274,0.235,0.27,0.312,0.532,125.31,5
vlaVRkA5nIC8GmbztQL0Xv,Last Sunrise,Maya Fox,Falling Dreams,2006,house,87,215182,FALSE,0.914,0.652,8,-12.133,1,0.054,0.348,0.077,0.065,0.674,110.47,4
cedtT4bD6cG7F6rjfrUxTf,Falling Hearts,Luna Gray,Northern Rhythm,2012,hip-hop,57,179481,FALSE,0.701,0.765,5,-13.258,0,0.381,0.153,0.15,0.264,0.494,107.87,4
kfGkXLhD2cBXIDb4DGGTOS,Neon Shadows Tonight,Zara Vale,Northern Hearts,2022,edm,66,167400,FALSE,0.484,0.678,5,-11.295,1,0.34,0.628,0.183,0.227,0.308,129.19,5
zZjsFqzIjmSw6TSpdoUo2Y,Wild Rhythm II,Milo Vale,Hidden Dance,1998,blues,56,158789,FALSE,0.415,0.581,10,-13.769,0,0.239,0.472,0.055,0.131,0.373,66.41,5
HoefWE3SvCR76EYqeaecHX,Last Signal,Jade Gray,Electric Memory,2017,rock,71,184923,FALSE,0.432,0.682,5,-6.598,1,0.149,0.456,0.376,0.307,0.533,117.15,4
7ra8r8yPTRdNeoxJ7g0jvd,Neon Sunrise,Avery Echo,Crystal Echo,2001,indie,46,236171,FALSE,0.501,0.579,6,-17.214,0,0.209,0.724,0.112,0.111,0.438,102.5,4
V9QsBYn2Sm4sERIBBSafS2,Lost Echo,Aria Rhythm,Velvet Sky,2014,ambient,42,222184,FALSE,0.199,0.132,11,-21.733,1,0.233,0.816,0.505,0.012,0.508,80.68,3
Iblbj2wJBlqWIIi186g7f1,Blue Signal,Skye Lane,Silent Fire,2025,blues,72,171446,FALSE,0.615,0.355,7,-19.832,1,0.005,0.845,0.343,0.12,0.64,94.41,4
yioA6RiRRlxwYLMR9UWM2k,Last Moon,Riven Ray,Northern Shadows,2014,classical,31,180506,FALSE,0.34,0.11,2,-30.312,1,0.194,1,0.255,0.373,0.304,131.38,4
bL0MTtDWuQkFMEDDVdcjnT,Last Fire,Milo Soul,Falling Moon,2023,ambient,58,212352,FALSE,0.381,0.238,2,-21.99,0,0.05,0.827,0.207,0.155,0.507,84.94,4
85UeiKMK59BKyalVT1Pa4M,Endless Journey II,Sage North,Golden Waves,2013,country,81,256547,FALSE,0.623,0.61,1,-16.296,1,0.142,0.385,0.059,0.043,0.715,79.53,4
ibQR3U6dOnU43MfnHDU1G1,Electric Rain Forever,Leo Beat,Northern Memory,2016,electronic,51,144774,FALSE,0.845,0.45,3,-21.008,0,0.157,0.402,0.088,0.071,0.244,165.74,5
ztPm1guhfGUol7mKxZkVXE,Last Shadows Forever,Elio Vale,Lost Sunrise,2009,punk,83,237787,FALSE,0.562,0.497,11,-19.905,1,0.215,0.65,0.064,0.244,0.174,153.05,4
EVqTfGpyutlJ46FjXeyiu2,Neon Rhythm,Elio Blue,Midnight Lights,2017,ambient,74,283242,FALSE,0.17,0.323,6,-19.389,1,0.021,0.763,0.308,0.167,0.526,83.08,4
T6IQmsCTUwoglqzC8S5o5f,Lost Signal,Avery Sky,Neon Road,1995,soul,60,218764,FALSE,0.707,0.505,2,-13.986,0,0.126,0.487,0.096,0.238,0.563,55,4
COQfof0Qf9qVwROJFlcY5R,Dreaming Sky,Leo River,Northern Fire,2019,electronic,66,292640,FALSE,0.771,0.833,11,-7.389,1,0.305,0.28,0.006,0.011,0.512,155.2,4
5jgEaHhISubJTqI73QULt0,Crystal Rain III,Mira Fox,Last Rhythm,2004,classical,69,242798,FALSE,0.319,0.133,10,-28.181,0,0.045,0.996,0.214,0.075,0.43,89.49,3
bLDZ4dOainElh43KLJi0zn,Burning Stars,Zara Wave,Electric Hearts,2021,rock,39,223744,FALSE,0.62,0.705,6,-10.178,0,0.042,0.405,0.158,0.019,0.618,110.72,3
o1TV5yVI2U5qSudSZewB4i,Lost Signal III,Maya Gray,Last Sunrise,2015,house,54,122811,FALSE,0.614,0.407,1,-20.89,0,0.054,0.762,0.066,0.197,0.452,133.71,4
cEqJAEUm6QrZFlF4EyvRyK,Lost Rhythm Tonight,Atlas Miles,Electric Dreams,1998,classical,58,143507,FALSE,0.25,0.02,8,-28.196,0,0.207,1,0.35,0.323,0.878,124.33,4
TiVt7tZfskqlHYXvS9cbsT,Silent Memory Forever,Orion Ray,Broken Echo,1997,reggae,79,205349,FALSE,0.645,0.848,5,-10.474,0,0.175,0.308,0.318,0.41,0.667,95.92,4
G4b2yXCpKtLxa2ZuMQUW6K,Neon Dance,Sage Blue,Broken Love,1996,classical,2,266153,TRUE,0.423,0.456,7,-16.09,1,0.196,0.72,0.562,0.294,0.688,77.42,3
20vxwaKjcJ6QXCLQnTdH0g,Hidden Rhythm,Avery Fox,Wild Dreams,2007,rock,68,249638,FALSE,0.553,0.866,4,-7.408,0,0.151,0.234,0.033,0.087,0.711,143.29,4
SiWuQ4BJlJ5nchq5uBgYH1,Northern Journey Again,Aria Lane,Last Stars,2004,latin,77,332058,FALSE,0.707,0.518,3,-15.471,0,0.027,0.72,0.038,0.229,0.74,84.77,4
aiDlTtBCgjk1JUJxdmf4Em,Silent Signal,Leo River,Burning Dance,1998,pop,100,247169,FALSE,0.719,0.715,3,-14.623,0,0.096,0.177,0.047,0.036,0.385,136.62,4
gYSWE355SaEisIxblkiqHh,Last Hearts III,Nova Sky,Neon Sky,1997,metal,39,254133,TRUE,0.453,0.99,3,-5.445,1,0.015,0,0.164,0.173,0.586,147.69,4
nr6WsCNZvrQKRf9e6hXCoi,Lost Love Forever,Mira Stone,Hidden Shadows,2026,reggae,58,342481,FALSE,0.677,0.543,0,-13.444,0,0.01,0.379,0.059,0.026,0.439,77.23,5
vstUm2TYklPTWR3xLZVygn,Northern Waves,Mira Bloom,Dreaming Lights,2015,latin,91,214739,FALSE,0.694,0.664,3,-10.096,0,0.08,0.42,0.238,0.174,0.643,130.01,4
Xz4Ih5yaEIpczReMahaB5p,Crystal Waves III,Maya Echo,Last Hearts,1999,edm,82,215749,FALSE,0.677,0.915,6,-8.872,1,0.179,0.146,0.168,0.101,0.398,140.55,5
lrvy2OKs7P3JbSN5wG4DAa,Golden Love,Milo Stone,Blue Sky,2017,classical,67,335480,FALSE,0.45,0.505,1,-12.971,1,0.088,0.398,0.514,0.358,0.279,121.97,4
VgHzbgrPAo3TSXl1UXduzy,Electric Hearts Tonight,Riven River,Hidden Story,2003,reggae,75,251926,FALSE,0.781,0.47,8,-18.123,0,0.191,0.515,0.047,0.305,0.521,83.36,4
qPyLfHZzL5bozm3dR6tgfe,Neon Dreams,Luna Lane,Electric Memory,2006,soul,64,197720,FALSE,0.617,0.566,6,-20.394,0,0.092,0.554,0.06,0.139,0.664,96.02,4
PNbWkeUmyJdPeR92DQk6rx,Neon Lights,Atlas Miles,Silver Love,2003,soul,0,299690,FALSE,0.592,0.664,2,-12.126,1,0.204,0.213,0.231,0.411,0.704,101.58,3
QdHVe79BOxRKRkB5Dnypjv,Lost Moon Tonight,Sage Sky,Broken Story,2001,latin,53,212171,FALSE,0.715,0.886,5,-4.653,1,0.041,0.452,0.294,0.255,0.403,120.26,4
A09Ochef7IP25DKbC6tubC,Endless Lights,Orion Beat,Last Story,2002,pop,81,303946,FALSE,0.665,0.627,6,-13.109,1,0.076,0.676,0.073,0.542,0.353,137.34,4
4ooNOrh6ZXVbTEVje0kebe,Dreaming Memory,Elio Beat,Neon Sky,2001,edm,32,143901,FALSE,0.861,0.99,10,-13.551,0,0.082,0.109,0.087,0.057,0.594,183.22,4
SwO9oDd5e8WfFH2BAYTaec,Endless Dance,Milo Soul,Last Sunrise,2023,r-n-b,47,277133,FALSE,0.534,0.739,1,-11.507,1,0.067,0.13,0.291,0.244,0.774,112.14,3
X61vXuRCs0CGmwdGcnwwlY,Burning Dreams,Nova Fox,Hidden Stars,2024,k-pop,65,307362,FALSE,0.716,0.93,5,-6.525,1,0.162,0,0.07,0.164,0.648,116.6,4
AUQJ6NrEYjc1BrKMgrus9g,Summer Moon III,Luna North,Falling Signal,2023,metal,80,189201,FALSE,0.464,0.769,6,-10.11,0,0.313,0.171,0.009,0.246,0.263,123.25,4
